hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY,postTime
2046911581,"39.951218,116.395889",149,http://bj.xiaozhu.com/fangzi/2046911581.html,整租,2,西城鼓楼西大街,544915700,http://www.xiaozhu.com/fangdong/544915700/,2,18,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,bj,
574518301,"39.978172,116.382493",148,http://bj.xiaozhu.com/fangzi/574518301.html,单间出租,4,海淀月季园,574120900,http://www.xiaozhu.com/fangdong/574120900/,1,12,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4601940114,"39.872567,116.450772",148,http://bj.xiaozhu.com/fangzi/4601940114.html,单间出租,1,丰台紫芳路5号院芳林苑,4570746913,http://www.xiaozhu.com/fangdong/4570746913/,1,30,3室0厅1卫2厨0阳台,3,0,1,2,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
2989205363,"39.870043,116.250201",148,http://bj.xiaozhu.com/fangzi/2989205363.html,单间出租,1,丰台大瓦窑西一街万科中粮风景D区,2989117263,http://www.xiaozhu.com/fangdong/2989117263/,2,65,2室1厅1卫1厨1阳台,2,1,1,1,1,3,4,可能与其他房客分住不同房间,1,bj,
3940807330,"39.6941,116.330209",148,http://bj.xiaozhu.com/fangzi/3940807330.html,单间出租,0,大兴住总万科橙,2397960163,http://www.xiaozhu.com/fangdong/2397960163/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
3997562530,"40.008835,116.422218",149,http://bj.xiaozhu.com/fangzi/3997562530.html,单间出租,0,朝阳安慧北里逸园10号楼,3997528329,http://www.xiaozhu.com/fangdong/3997528329/,1,15,3室0厅1卫1厨0阳台,3,0,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
3257537930,"40.041489,116.410799",148,http://bj.xiaozhu.com/fangzi/3257537930.html,单间出租,2,朝阳安立路龙祥嘉园,1759209435,http://www.xiaozhu.com/fangdong/1759209435/,1,17,1室1厅1卫1厨0阳台,1,1,1,1,0,3,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4089231230,"40.02719,116.297961",149,http://bj.xiaozhu.com/fangzi/4089231230.html,单间出租,1,海淀圆明园西路49号圆明园花园别墅,1196951255,http://www.xiaozhu.com/fangdong/1196951255/,1,25,3室2厅2卫1厨1阳台,3,2,2,1,1,2,4,可能与其他房客分住不同房间,1,bj,
3342604329,"40.075911,116.32723",149,http://bj.xiaozhu.com/fangzi/3342604329.html,单间出租,1,昌平昌平路380号院新龙城,803978238,http://www.xiaozhu.com/fangdong/803978238/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,1,4,可能与其他房客分住不同房间,1,bj,
2684174863,"39.814082,116.741215",148,http://bj.xiaozhu.com/fangzi/2684174863.html,单间出租,0,通州果园地铁大方居小区,2684035963,http://www.xiaozhu.com/fangdong/2684035963/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
1400780035,"39.889084,116.464218",148,http://bj.xiaozhu.com/fangzi/1400780035.html,单间出租,2,朝阳劲松三区,1319022435,http://www.xiaozhu.com/fangdong/1319022435/,1,19,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
4901099013,"40.018401,116.352663",148,http://bj.xiaozhu.com/fangzi/4901099013.html,单间出租,0,海淀逸成东苑,1639124135,http://www.xiaozhu.com/fangdong/1639124135/,1,20,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
4707250613,"39.69418,116.329999",148,http://bj.xiaozhu.com/fangzi/4707250613.html,单间出租,0,大兴住总万科橙,2397960163,http://www.xiaozhu.com/fangdong/2397960163/,1,15,3室1厅2卫1厨0阳台,3,1,2,1,0,2,4,可能与其他房客分住不同房间,1,bj,
1432068435,"40.089457,116.38156",149,http://bj.xiaozhu.com/fangzi/1432068435.html,单间出租,4,昌平回龙观东大街龙锦苑东四区,1432038735,http://www.xiaozhu.com/fangdong/1432038735/,1,15,4室1厅2卫1厨1阳台,4,1,2,1,1,2,4,可能与其他房客分住不同房间,1,bj,
4822091813,"40.012762,116.378554",148,http://bj.xiaozhu.com/fangzi/4822091813.html,单间出租,0,朝阳北沙滩7号院,2595859763,http://www.xiaozhu.com/fangdong/2595859763/,1,15,2室1厅1卫0厨0阳台,2,1,1,0,0,1,4,可能与其他房客分住不同房间,1,bj,
2606959163,"39.911805,116.559371",148,http://bj.xiaozhu.com/fangzi/2606959163.html,单间出租,2,朝阳北花园小区二号院二号楼,1304206835,http://www.xiaozhu.com/fangdong/1304206835/,1,30,3室1厅2卫1厨1阳台,3,1,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1703973935,"39.92664,116.296135",148,http://bj.xiaozhu.com/fangzi/1703973935.html,单间出租,1,海淀八宝庄小区,1703622535,http://www.xiaozhu.com/fangdong/1703622535/,1,12,3室1厅1卫1厨1阳台,3,1,1,1,1,3,4,可能与其他房客分住不同房间,2,bj,
4286163314,"39.93053,116.455949",149,http://bj.xiaozhu.com/fangzi/4286163314.html,单间出租,1,朝阳东大桥地铁A口对面往北100米处,498890700,http://www.xiaozhu.com/fangdong/498890700/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,2016-08-23
1400872834,"39.889084,116.464218",148,http://bj.xiaozhu.com/fangzi/1400872834.html,单间出租,3,朝阳劲松三区,1319022435,http://www.xiaozhu.com/fangdong/1319022435/,1,19,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
4528820214,"39.873467,116.702119",148,http://bj.xiaozhu.com/fangzi/4528820214.html,整租,1,通州土桥欣桥家园9号楼旁自由寓,1540252435,http://www.xiaozhu.com/fangdong/1540252435/,2,35,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,2,bj,
672987801,"39.911575,116.223557",148,http://bj.xiaozhu.com/fangzi/672987801.html,单间出租,4,石景山石景山路,500334300,http://www.xiaozhu.com/fangdong/500334300/,1,22,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
1072974278,"40.045342,116.544091",149,http://bj.xiaozhu.com/fangzi/1072974278.html,单间出租,5,朝阳望京孙河-康营小区7区(地铁十五号线),1014128859,http://www.xiaozhu.com/fangdong/1014128859/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4875342314,"39.870724,116.702933",148,http://bj.xiaozhu.com/fangzi/4875342314.html,整租,0,通州通州土桥自由寓,3692871129,http://www.xiaozhu.com/fangdong/3692871129/,2,35,1室1厅1卫1厨0阳台,1,1,1,1,0,4,5,房客独享整套房屋,2,bj,
507177801,"39.911061,116.471375",148,http://bj.xiaozhu.com/fangzi/507177801.html,单间出租,5,朝阳CBD南郎家园17号楼（恋日国际）,114072700,http://www.xiaozhu.com/fangdong/114072700/,1,12,3室2厅1卫1厨1阳台,3,2,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,2014-08-24
5073680013,"39.988642,116.309778",148,http://bj.xiaozhu.com/fangzi/5073680013.html,单间出租,0,海淀苏州街大河庄苑,508600900,http://www.xiaozhu.com/fangdong/508600900/,1,10,5室1厅2卫0厨1阳台,5,1,2,0,1,2,4,可能与其他房客分住不同房间,1,bj,
1070022277,"39.938629,116.370041",149,http://bj.xiaozhu.com/fangzi/1070022277.html,单间出租,4,海淀四道口路9号院,1069382778,http://www.xiaozhu.com/fangdong/1069382778/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
2393633962,"39.90039,116.476763",148,http://bj.xiaozhu.com/fangzi/2393633962.html,单间出租,1,朝阳百子湾路32号院,1644728335,http://www.xiaozhu.com/fangdong/1644728335/,1,15,4室1厅1卫1厨2阳台,4,1,1,1,2,2,4,可能与其他房客分住不同房间,1,bj,
673078201,"39.912128,116.219032",148,http://bj.xiaozhu.com/fangzi/673078201.html,单间出租,4,北京市石景山区石景山路,500334300,http://www.xiaozhu.com/fangdong/500334300/,1,25,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
3148191428,"40.320538,116.644353",148,http://bj.xiaozhu.com/fangzi/3148191428.html,整租,1,怀柔商业街东口普法公园对面,2626936663,http://www.xiaozhu.com/fangdong/2626936663/,2,22,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,bj,
1576671134,"39.880192,116.46611",148,http://bj.xiaozhu.com/fangzi/1576671134.html,单间出租,0,朝阳百环花园,1319022435,http://www.xiaozhu.com/fangdong/1319022435/,1,18,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
1365389235,"39.889076,116.467293",148,http://bj.xiaozhu.com/fangzi/1365389235.html,单间出租,1,朝阳劲松三区,1319022435,http://www.xiaozhu.com/fangdong/1319022435/,1,20,3室1厅1卫1厨0阳台,3,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
4784876113,"39.863712,116.412163",148,http://bj.xiaozhu.com/fangzi/4784876113.html,单间出租,0,丰台木樨园双城公寓A座,4781471313,http://www.xiaozhu.com/fangdong/4781471313/,1,25,2室1厅2卫1厨1阳台,2,1,2,1,1,4,4,可能与其他房客分住不同房间,2,bj,
4849171914,"39.915085,116.507467",148,http://bj.xiaozhu.com/fangzi/4849171914.html,单间出租,0,,4849114713,http://www.xiaozhu.com/fangdong/4849114713/,1,13,4室2厅2卫1厨3阳台,4,2,2,1,3,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
3195973229,"39.880511,116.456424",148,http://bj.xiaozhu.com/fangzi/3195973229.html,单间出租,2,朝阳肿瘤医院，十里河地铁，古玩城附近，爱尔眼科医院附近华威南路,1876022035,http://www.xiaozhu.com/fangdong/1876022035/,1,25,2室1厅1卫1厨1阳台,2,1,1,1,1,4,4,可能与其他房客分住不同房间,3,bj,
4249610313,"39.913369,116.278219",148,http://bj.xiaozhu.com/fangzi/4249610313.html,单间出租,0,海淀复兴路32号院,4131056429,http://www.xiaozhu.com/fangdong/4131056429/,1,20,4室1厅1卫1厨0阳台,4,1,1,1,0,4,4,可能与其他房客分住不同房间,2,bj,
2676823662,"39.904582,116.47732",149,http://bj.xiaozhu.com/fangzi/2676823662.html,单间出租,0,朝阳百子湾路32号院,742627438,http://www.xiaozhu.com/fangdong/742627438/,1,13,4室1厅1卫1厨1阳台,4,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
3195906145,"39.876652,116.457214",148,http://bj.xiaozhu.com/fangzi/3195906145.html,单间出租,1,朝阳华威南路弘善家园,1876022035,http://www.xiaozhu.com/fangdong/1876022035/,1,23,2室1厅1卫1厨1阳台,2,1,1,1,1,4,1,与房东分别住不同房间可能与其他房客分住不同房间,3,bj,
1244606835,"39.876549,116.457344",148,http://bj.xiaozhu.com/fangzi/1244606835.html,单间出租,1,朝阳弘善家园,535900300,http://www.xiaozhu.com/fangdong/535900300/,1,15,2室1厅1卫1厨2阳台,2,1,1,1,2,2,4,可能与其他房客分住不同房间,1,bj,
2676863662,"39.904582,116.47732",149,http://bj.xiaozhu.com/fangzi/2676863662.html,单间出租,0,朝阳百子湾路32号院,742627438,http://www.xiaozhu.com/fangdong/742627438/,1,13,4室1厅1卫1厨1阳台,4,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
1290725535,"40.001125,116.342592",148,http://bj.xiaozhu.com/fangzi/1290725535.html,单间出租,5,海淀清华东路,1260222635,http://www.xiaozhu.com/fangdong/1260222635/,1,10,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1385853334,"39.889076,116.467293",148,http://bj.xiaozhu.com/fangzi/1385853334.html,单间出租,0,朝阳劲松三区,1319022435,http://www.xiaozhu.com/fangdong/1319022435/,1,19,3室1厅1卫1厨0阳台,3,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
1008054360,"39.98811,116.312447",148,http://bj.xiaozhu.com/fangzi/1008054360.html,单间出租,4,海淀中关村,1008004460,http://www.xiaozhu.com/fangdong/1008004460/,1,30,6室1厅1卫0厨1阳台,6,1,1,0,1,2,4,可能与其他房客分住不同房间,1,bj,2015-04-20
3353476029,"40.071636,116.353542",148,http://bj.xiaozhu.com/fangzi/3353476029.html,单间出租,0,昌平龙旗广场,2382308363,http://www.xiaozhu.com/fangdong/2382308363/,1,13,2室1厅1卫0厨0阳台,2,1,1,0,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4322178214,"40.085596,116.366846",149,http://bj.xiaozhu.com/fangzi/4322178214.html,单间出租,0,昌平国风美唐二期,4321975413,http://www.xiaozhu.com/fangdong/4321975413/,1,8,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4622530713,"39.949162,116.358604",148,http://bj.xiaozhu.com/fangzi/4622530713.html,单间出租,0,西城西直门交大东路交大东路60号(凯德西南角500米),1151113605,http://www.xiaozhu.com/fangdong/1151113605/,1,15,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4357521714,"39.930599,116.512228",148,http://bj.xiaozhu.com/fangzi/4357521714.html,单间出租,0,朝阳六里屯街道晨光家园A区,4357428413,http://www.xiaozhu.com/fangdong/4357428413/,1,12,2室1厅1卫1厨2阳台,2,1,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4365441914,"39.888999,116.27681",149,http://bj.xiaozhu.com/fangzi/4365441914.html,单间出租,0,丰台西府景园,4062446829,http://www.xiaozhu.com/fangdong/4062446829/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
553728901,"39.913853,116.192268",148,http://bj.xiaozhu.com/fangzi/553728901.html,单间出租,5,石景山石景山路,500334300,http://www.xiaozhu.com/fangdong/500334300/,1,20,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
1377878535,"39.867756,116.378784",148,http://bj.xiaozhu.com/fangzi/1377878535.html,单间出租,0,丰台右安门外大街,1343459335,http://www.xiaozhu.com/fangdong/1343459335/,1,10,2室1厅1卫1厨2阳台,2,1,1,1,2,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
2750404662,"40.01265,116.355042",148,http://bj.xiaozhu.com/fangzi/2750404662.html,单间出租,0,海淀学院路林大北路文成杰座小区(北京林业大学东北门（男生宿舍楼）出来),945683259,http://www.xiaozhu.com/fangdong/945683259/,1,12,4室0厅1卫1厨0阳台,4,0,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
2414874363,"39.926635,116.566001",150,http://bj.xiaozhu.com/fangzi/2414874363.html,单间出租,5,朝阳定福庄北街美然动力街区A3区,2414776563,http://www.xiaozhu.com/fangdong/2414776563/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,2016-03-10
1693259335,"40.00047,116.4767",150,http://bj.xiaozhu.com/fangzi/1693259335.html,单间出租,4,朝阳望京新城426号楼,1646066035,http://www.xiaozhu.com/fangdong/1646066035/,1,15,3室1厅1卫1厨1阳台,3,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4562514314,"39.898193,116.334487",150,http://bj.xiaozhu.com/fangzi/4562514314.html,单间出租,5,西城广安门外大街莲花河胡同2号院丽水莲花小区6号楼,4362844813,http://www.xiaozhu.com/fangdong/4362844813/,1,20,2室2厅1卫1厨1阳台,2,2,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,2016-09-11
2444629762,"39.961742,116.401979",150,http://bj.xiaozhu.com/fangzi/2444629762.html,单间出租,5,东城鼓楼外大街六铺炕7,1815578035,http://www.xiaozhu.com/fangdong/1815578035/,1,15,3室0厅1卫1厨1阳台,3,0,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
3588776229,"39.914393,116.481874",150,http://bj.xiaozhu.com/fangzi/3588776229.html,床位出租,5,朝阳大望路地铁站D口，金地中心旁,1348291635,http://www.xiaozhu.com/fangdong/1348291635/,2,70,1室1厅1卫1厨1阳台,1,1,1,1,1,2,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,2016-07-13
1071125477,"39.871269,116.315727",150,http://bj.xiaozhu.com/fangzi/1071125477.html,单间出租,4,丰台10-14号线,1058776378,http://www.xiaozhu.com/fangdong/1058776378/,1,11,3室2厅2卫1厨1阳台,3,2,2,1,1,3,4,可能与其他房客分住不同房间,1,bj,
2463966763,"39.974377,116.440649",150,http://bj.xiaozhu.com/fangzi/2463966763.html,单间出租,5,朝阳光熙门北里2号楼,2460906863,http://www.xiaozhu.com/fangdong/2460906863/,1,12,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,bj,
277152301,"39.892426,116.472",150,http://bj.xiaozhu.com/fangzi/277152301.html,单间出租,5,朝阳东三环南路58号,119619400,http://www.xiaozhu.com/fangdong/119619400/,1,10,3室1厅1卫1厨1阳台,3,1,1,1,1,1,4,可能与其他房客分住不同房间,1,bj,2014-03-28
1281396435,"40.067871,116.314819",150,http://bj.xiaozhu.com/fangzi/1281396435.html,单间出租,5,海淀回龙观新村,1281393935,http://www.xiaozhu.com/fangdong/1281393935/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
629091801,"39.914706,116.482705",150,http://bj.xiaozhu.com/fangzi/629091801.html,沙发出租,5,朝阳建国路八王坟,576488100,http://www.xiaozhu.com/fangdong/576488100/,1,20,1室1厅1卫1厨1阳台,1,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,2014-11-25
2830958862,"39.998646,116.506694",150,http://bj.xiaozhu.com/fangzi/2830958862.html,单间出租,5,朝阳大山子银枫家园,1804649035,http://www.xiaozhu.com/fangdong/1804649035/,1,19,4室2厅2卫1厨1阳台,4,2,2,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
644826801,"39.914719,116.482903",150,http://bj.xiaozhu.com/fangzi/644826801.html,床位出租,4,朝阳八王坟,576488100,http://www.xiaozhu.com/fangdong/576488100/,2,47,1室1厅1卫1厨1阳台,1,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,2014-12-10
1633053435,"39.950806,116.796257",150,http://bj.xiaozhu.com/fangzi/1633053435.html,整租,4,燕郊燕顺路与102国道交汇处,1445923135,http://www.xiaozhu.com/fangdong/1445923135/,2,45,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,bj,
4861651113,"40.5466,116.03132",150,http://bj.xiaozhu.com/fangzi/4861651113.html,单间出租,1,延庆古城村,4758971713,http://www.xiaozhu.com/fangdong/4758971713/,2,1000,24室1厅24卫1厨1阳台,24,1,24,1,1,大于10,4,可能与其他房客分住不同房间,20,bj,
4710329914,"39.905967,116.478371",150,http://bj.xiaozhu.com/fangzi/4710329914.html,单间出租,1,朝阳百子湾路32号苹果社区北区1号楼,4710289413,http://www.xiaozhu.com/fangdong/4710289413/,1,20,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1253906035,"40.451897,116.70787",150,http://bj.xiaozhu.com/fangzi/1253906035.html,整租,5,怀柔怀北镇大水峪361号,1244516635,http://www.xiaozhu.com/fangdong/1244516635/,2,88,3室1厅1卫1厨1阳台,3,1,1,1,1,6,5,房客独享整套房屋,3,bj,
4515287514,"39.65502,115.994243",150,http://bj.xiaozhu.com/fangzi/4515287514.html,整租,0,房山石楼镇天合嘉园,1257598735,http://www.xiaozhu.com/fangdong/1257598735/,2,99,2室1厅11卫1厨1阳台,2,1,11,1,1,4,5,房客独享整套房屋,2,bj,
